R,qr,qt,w
4.621733e+01,2.430455e+00,4.079735e+00,2.412658e+02
1.831398e+01,-6.787178e-01,3.743669e+00,1.017475e+02
2.695292e+01,3.287301e-01,2.826513e+00,1.184309e+02
4.077822e+01,-1.599677e+00,1.522952e+00,2.205167e+02
5.114159e+01,-2.516374e+00,2.478386e+00,3.318487e+02
1.387174e+02,-2.200094e+00,2.072256e+00,9.747294e+03
4.890118e+01,2.458643e-01,2.099618e+00,3.093668e+02
3.588633e+01,2.848177e+00,3.624035e+00,1.540597e+02
1.786784e+01,8.225910e-01,1.492876e+00,1.132945e+02
1.399157e+02,1.180648e+00,1.250308e+00,9.911102e+03
4.158741e+01,6.046798e-01,2.899601e+00,1.917252e+02
1.073880e+02,-1.296677e+00,4.023420e+00,9.879603e+03
2.644081e+01,-1.175761e+00,1.331514e+00,1.496797e+02
9.927574e+01,2.122284e+00,1.310280e+00,9.477183e+03
3.380474e+01,2.098488e+00,2.995464e+00,1.367069e+02
1.224480e+02,8.586434e-01,1.024687e+00,9.884195e+03
3.223410e+01,4.384419e-01,1.662238e+00,1.627308e+02
4.343677e+01,-8.245090e-01,3.579405e+00,2.164504e+02
3.345145e+01,-2.697978e+00,2.578256e+00,1.524746e+02
6.428993e+01,-1.787821e+00,3.116048e+00,9.605628e+02
3.518542e+01,-1.098965e+00,5.641117e+00,1.773598e+02
2.285335e+01,5.591547e-01,2.167200e+00,1.120424e+02
1.177411e+02,1.465136e+00,4.690997e-01,9.717212e+03
4.865838e+01,6.929181e-01,4.370816e+00,2.787832e+02
1.533500e+01,2.992182e+00,2.077337e+00,9.071342e+01
5.991438e+01,-1.111186e+00,1.399364e-01,1.250193e+03
2.988920e+01,2.066677e+00,2.206834e+00,1.182695e+02
2.855969e+01,1.822273e+00,1.813125e+00,1.155236e+02
5.121652e+01,1.849248e+00,4.300269e+00,3.189268e+02
6.652776e+01,-1.926972e+00,1.614251e+00,1.494582e+03
4.078798e+01,9.420468e-01,1.509866e+00,2.091001e+02
4.102428e+01,2.497876e+00,5.966463e-01,1.626134e+02
4.377658e+01,7.438121e-01,4.180969e+00,2.165105e+02
1.491896e+01,1.806175e+00,4.852128e+00,1.035370e+02
1.111541e+02,2.147664e-01,4.036684e+00,9.885780e+03
4.440375e+01,-5.932636e-01,1.647024e+00,2.857927e+02
5.585596e+01,4.827872e+00,1.386826e+00,3.970861e+02
3.304973e+01,8.184489e-01,1.805253e+00,1.507856e+02
4.631883e+01,-1.348153e+00,8.567882e-01,3.519081e+02
5.044173e+01,-9.758518e-01,1.962948e+00,3.538413e+02
5.200849e+01,-3.413759e-01,5.157580e-01,1.089586e+03
8.830618e+01,-1.252414e+00,6.164906e-01,1.010090e+04
5.564053e+01,-1.240333e+00,4.547372e+00,4.462193e+02
3.134413e+01,-1.505023e+00,2.762289e+00,1.402045e+02
2.848970e+01,4.141916e-01,2.445080e+00,1.257179e+02
4.299733e+01,2.858208e+00,1.809559e+00,1.813446e+02
4.344176e+01,-3.877885e+00,4.721979e+00,2.552015e+02
4.058894e+01,-9.841730e-01,2.452829e+00,1.994580e+02
3.936165e+01,-1.698947e+00,3.155756e+00,1.851858e+02
3.310840e+01,1.741148e+00,3.517148e+00,1.377499e+02
4.990627e+01,-5.693374e-01,2.183799e+00,3.324504e+02
4.128757e+01,-2.671732e+00,8.270187e-01,2.114794e+02
1.688938e+01,-1.922111e+00,4.779440e+00,1.095206e+02
4.404389e+01,-2.421060e+00,3.570906e+00,2.314999e+02
5.679962e+01,-2.641903e+00,8.289441e-01,5.124214e+02
2.729201e+01,1.560154e+00,2.701100e+00,1.136714e+02
5.462111e+01,-1.587750e+00,1.186876e+00,5.043243e+02
1.118187e+02,-2.473467e+00,6.461027e-01,9.811857e+03
2.270886e+01,4.478403e+00,1.911339e+00,1.087456e+02
2.914611e+01,-1.896258e+00,3.240843e+00,1.322463e+02
5.200096e+01,-2.082677e-01,2.013414e+00,3.933927e+02
2.585779e+01,-2.086655e+00,1.353532e+00,1.284066e+02
4.081095e+01,-1.530391e+00,1.426723e+00,2.266820e+02
3.229825e+01,6.236702e-02,9.401902e-01,2.646509e+02
1.083482e+01,2.308770e+00,1.601169e+00,8.637955e+01
4.648375e+01,3.386593e-01,1.867661e+00,2.833353e+02
4.085765e+01,-6.104681e-01,3.786579e+00,1.932390e+02
6.841778e+01,-2.133477e+00,1.890624e+00,1.936816e+03
4.785436e+01,-3.110106e+00,5.157041e+00,3.104441e+02
5.411846e+01,1.050028e+00,2.227893e+00,3.867078e+02
2.988792e+01,-1.143283e-01,2.423153e+00,1.349074e+02
1.118222e+02,-6.507245e-01,1.765764e+00,9.854122e+03
3.712909e+01,-2.817776e+00,5.380788e+00,1.972839e+02
3.892909e+01,-2.837346e+00,5.955393e+00,2.194358e+02
3.856916e+01,-2.213056e+00,7.750578e+00,2.426053e+02
7.359818e+01,-6.030682e-01,3.095594e-01,1.046941e+04
5.655023e+01,-5.080337e-02,1.374998e+00,7.133221e+02
1.391474e+02,-6.125443e+00,7.650213e+00,9.793384e+03
3.819209e+01,-1.756872e+00,2.821475e+00,1.775931e+02
4.246887e+01,-1.246953e+00,1.673405e+00,2.415830e+02
5.223713e+01,-2.537473e+00,1.486026e+00,3.659044e+02
2.830512e+01,-3.204725e+00,5.175140e+00,1.512007e+02
5.330660e+01,-3.545741e+00,1.888294e+00,3.822401e+02
4.718845e+01,5.975590e+00,1.392941e+00,2.644057e+02
1.174016e+02,-6.853296e-01,1.770290e+00,9.827884e+03
1.235977e+01,1.748152e+00,2.143490e+00,8.848051e+01
1.231364e+02,-2.961720e-01,2.451607e+00,9.842835e+03
4.113760e+01,3.246036e+00,1.811992e+00,1.686127e+02
1.091132e+01,-2.548856e+00,1.318990e+00,9.364040e+01
2.909324e+01,3.291848e-01,2.591242e+00,1.269413e+02
3.169075e+01,-1.166277e+00,3.204152e-01,2.382619e+02
3.801889e+01,-1.486116e+00,3.064347e+00,1.752220e+02
1.876715e+01,-1.408167e+00,4.294618e+00,1.073763e+02
5.276241e+01,-2.098775e+00,2.027253e+00,3.760642e+02
4.773247e+01,1.034460e+00,9.554777e-01,3.305462e+02
1.008322e+01,1.444185e+00,1.720615e+00,9.097656e+01
4.179895e+01,8.271017e-01,1.009747e+00,2.651086e+02
1.095155e+02,5.896358e+00,5.483646e+00,9.810623e+03
3.739432e+01,-4.385309e-01,3.669732e+00,1.675458e+02
2.620381e+01,1.820909e+00,1.558097e+00,1.099922e+02
1.320042e+02,-1.840145e-02,1.293749e+00,9.831492e+03
1.623602e+01,-2.071971e+00,1.246194e+00,1.050874e+02
5.908263e+01,-2.669917e+00,4.256638e+00,5.927699e+02
2.949797e+01,-3.492363e-01,2.417336e+00,1.344944e+02
1.289872e+02,1.244797e+00,1.267614e+00,9.902422e+03
9.879491e+01,2.454419e+00,4.741518e+00,9.860827e+03
3.374164e+01,-1.308377e+00,2.237264e+00,1.564402e+02
5.290683e+01,1.224613e+00,4.162354e+00,3.512455e+02
3.154271e+01,9.666487e-01,2.899529e+00,1.307025e+02
4.747845e+01,-1.224187e+00,6.150713e+00,3.066676e+02
5.478170e+01,1.127655e+00,2.672567e+00,3.910163e+02
5.325771e+01,-2.683184e+00,5.126102e-01,4.009420e+02
1.164763e+02,7.858217e-01,1.837516e+00,9.889019e+03
3.177606e+01,2.487502e+00,1.926609e+00,1.223401e+02
3.939067e+01,4.852797e+00,8.803280e-01,1.684261e+02
5.095581e+01,5.594453e-01,3.063573e+00,3.097614e+02
1.370376e+01,-2.661918e+00,4.992134e+00,1.096456e+02
6.574374e+01,-1.860686e+00,2.090622e+00,1.255415e+03
1.260295e+02,4.813319e+00,1.549362e+00,9.675466e+03
4.419318e+01,-2.063744e+00,2.186595e+00,2.335141e+02
3.124150e+01,-2.522963e+00,2.397469e+00,1.418526e+02
7.723004e+01,3.749451e-01,1.229574e+00,9.733274e+03
9.219003e+01,9.802434e-01,2.938438e+00,9.873585e+03
5.788352e+01,2.135330e-01,6.499126e-01,1.400801e+03
9.280209e+01,3.161118e-01,2.545326e+00,9.928867e+03
3.236478e+01,-1.693539e-02,4.332428e+00,1.438627e+02
2.913995e+01,2.313942e-01,2.221540e+00,1.332694e+02
5.218549e+00,-3.748050e+00,3.190810e+00,9.544119e+01
5.529808e+01,-1.241273e-01,2.693524e+00,4.358862e+02
4.269034e+01,-4.523919e+00,2.090064e+00,2.298843e+02
1.022399e+02,2.321733e-01,4.527864e+00,9.907820e+03
2.740752e+01,3.981357e-01,2.723485e+00,1.199508e+02
5.250109e+01,3.132100e+00,2.339766e+00,3.082827e+02
8.787296e+01,4.825270e+00,5.410103e+00,9.707364e+03
3.494583e+01,2.676790e+00,2.475036e+00,1.381110e+02
1.170062e+01,1.227411e+00,1.963683e+00,9.179992e+01
1.294070e+02,-1.939719e+00,3.582953e+00,9.795666e+03
2.815673e+01,-6.366180e-01,1.135025e+00,1.916957e+02
3.446427e+01,-2.170080e+00,9.615890e-01,1.701856e+02
4.402542e+01,-3.013099e-01,2.668899e+00,2.260879e+02
3.486726e+01,1.248198e+00,3.283494e+00,1.451534e+02
6.014922e+01,2.301603e-01,4.881316e-01,2.085780e+03
2.983848e+01,-4.307370e-02,4.301399e+00,1.334237e+02
3.841167e+01,-9.157453e-01,3.285988e+00,1.756367e+02
5.257117e+01,-4.369693e+00,1.841489e+00,3.752196e+02
6.695614e+01,1.794507e+00,1.339825e+00,1.453422e+03
4.765023e+01,-4.017945e-01,6.413095e+00,3.111343e+02
4.952668e+01,5.062545e+00,6.214516e+00,3.717001e+02
2.384278e+01,-3.087357e+00,1.745107e+00,1.174980e+02
2.422665e+01,-6.007819e+00,3.684425e+00,1.502195e+02
6.476185e+01,8.242001e-02,2.371624e+00,1.142951e+03
1.051958e+02,-2.000502e+00,4.862404e-01,9.856269e+03
5.197149e+01,7.354728e-01,2.360090e+00,3.412092e+02
4.253610e+01,-4.577016e+00,2.645074e+00,2.327685e+02
3.967557e+01,3.152023e-01,3.833884e+00,1.803655e+02
4.520528e+01,-2.496527e+00,1.184152e+00,2.526719e+02
4.030003e+01,-1.867859e+00,2.196473e+00,1.975899e+02
5.653542e+01,-9.936039e-01,2.606837e+00,4.854229e+02
5.750624e+01,-1.632380e-01,4.610961e+00,5.027070e+02
5.399413e+01,1.490012e+00,2.235187e+00,3.646713e+02
3.827385e+01,2.347409e+00,1.136828e+00,1.489383e+02
6.737544e+01,-5.035381e-01,1.650088e+00,2.213110e+03
2.501815e+01,-2.659059e+00,1.210410e+00,1.220256e+02
4.907738e+01,-4.234982e+00,2.104518e+00,3.070391e+02
3.162816e+01,1.919641e-01,2.688952e+00,1.368130e+02
1.568793e+01,-8.807006e-01,2.954598e+00,9.683814e+01
4.870983e+01,-2.089742e+00,2.272544e+00,2.921274e+02
6.152885e+01,2.444894e+00,3.466339e+00,6.578946e+02
4.065012e+01,-3.908710e-01,2.556713e+00,1.968500e+02
3.129014e+01,-1.457263e+00,1.688588e-01,2.028489e+02
3.170969e+01,1.470865e+00,5.683475e+00,1.563595e+02
5.255774e+01,-3.412550e+00,2.210218e+00,3.644094e+02
5.276375e+01,6.714875e-01,3.125766e+00,3.448429e+02
1.619918e+01,-9.096464e-01,3.479426e+00,9.801781e+01
6.091765e+01,1.845990e+00,2.588796e+00,6.213285e+02
3.600441e+01,3.355518e+00,2.480021e+00,1.454908e+02
2.466336e+01,8.953183e-02,1.442724e+00,1.513976e+02
1.565993e+01,-1.502736e+00,7.154244e-01,1.244001e+02
4.245915e+01,9.645381e-01,1.574801e+00,2.209868e+02
4.533698e+01,4.095532e+00,4.125243e+00,2.465118e+02
3.733024e+01,1.658187e-01,2.700492e+00,1.664385e+02
2.255963e+01,1.286533e+00,3.674970e+00,1.066348e+02
4.135481e+01,-1.937493e+00,2.569427e+00,2.030770e+02
2.783293e+01,-1.953277e+00,1.688378e+00,1.332290e+02
8.099938e+01,5.529193e-01,8.977796e-01,9.532176e+03
4.244942e+01,1.733164e+00,8.943875e-01,1.952684e+02
1.193552e+02,9.109139e-01,2.196262e+00,9.893263e+03
4.622297e+01,-6.194849e+00,1.808031e+00,3.005246e+02
1.050293e+02,2.293454e+00,3.539430e+00,9.858765e+03
5.528201e+01,2.305219e+00,3.795953e+00,4.015919e+02
6.039723e+01,2.821273e+00,2.681033e-01,5.338001e+02
3.774541e+01,-1.580638e+00,1.247417e+00,2.047153e+02
1.267644e+02,1.992030e+00,1.360497e+00,9.854829e+03
1.392794e+02,-1.405122e+00,1.376009e+00,9.745170e+03
1.783853e+01,1.656525e+00,4.831517e-01,1.062022e+02
2.398552e+01,1.559033e+00,3.083214e+00,1.066833e+02
2.912582e+01,1.342416e+00,3.917296e+00,1.259155e+02
6.367781e+01,-2.464801e+00,2.720728e+00,8.970853e+02
5.186871e+01,-1.241259e+00,1.959491e+00,3.792159e+02
1.168173e+02,-1.999734e+00,2.717649e+00,9.792353e+03
4.764190e+01,-1.440617e+00,3.216467e+00,2.688143e+02
3.716671e+01,-1.079574e+00,2.732939e+00,1.704377e+02
1.207047e+02,1.873769e+00,1.722041e+00,9.863412e+03
2.740169e+01,1.021463e+00,3.572220e+00,1.185348e+02
4.227750e+01,-2.404564e+00,3.456260e+00,2.133292e+02
5.576092e+01,-4.494076e+00,1.342206e+00,4.610780e+02
2.696234e+01,7.358393e-01,2.915263e+00,1.163151e+02
1.349480e+02,1.236867e+00,1.318566e+00,9.911345e+03
4.849676e+01,1.825314e+00,1.657391e+00,2.524759e+02
2.414755e+01,-2.669173e+00,3.074930e+00,1.188113e+02
4.442869e+01,7.677063e-01,3.402773e+00,2.166468e+02
3.313218e+01,3.159157e+00,7.995406e-01,1.228920e+02
4.600231e+01,3.272042e+00,3.246170e+00,2.290631e+02
2.016307e+01,3.536923e+00,1.922305e+00,9.799009e+01
1.225872e+02,3.732488e-01,1.086771e+00,9.872704e+03
6.973030e+01,3.040252e+00,1.110721e+00,1.995592e+03
5.507885e+01,2.690485e+00,4.342326e+00,4.130915e+02
6.216999e+01,-1.332757e-01,1.159207e+00,1.427869e+03
4.139890e+01,-3.464162e+00,2.333488e+00,2.079632e+02
3.934150e+01,-1.930687e+00,2.019521e-01,2.264351e+02
1.355447e+02,2.225072e+00,1.633797e+00,9.893459e+03
1.189867e+02,-6.331301e+00,5.132882e+00,9.781842e+03
4.842802e+01,-1.971484e+00,1.964392e+00,2.941908e+02
3.969703e+01,-2.318572e-01,1.312149e+00,2.741467e+02
5.377834e+01,1.352932e+00,3.211367e+00,3.589394e+02
5.482255e+01,-2.145385e-01,9.765859e-01,8.347833e+02
4.234416e+01,1.073024e-01,1.182716e+00,3.259328e+02
1.222565e+02,-3.008363e+00,4.915696e+00,9.801905e+03
8.025252e+01,2.810261e-01,2.591318e+00,9.947492e+03
4.608326e+01,4.969896e-01,1.054322e+00,3.769577e+02
8.010054e+01,-1.473820e+00,1.166607e+00,1.021743e+04
4.903203e+01,5.764124e+00,3.373465e+00,3.121247e+02
4.329636e+01,-6.369970e+00,1.700605e+00,2.662494e+02
1.044718e+02,3.347226e-01,5.041305e-01,9.784872e+03
2.220902e+01,-5.598123e-01,1.471022e+00,1.411593e+02
2.715681e+01,2.378283e+00,3.058546e+00,1.143930e+02
5.044741e+01,1.308829e+00,3.098265e+00,2.909563e+02
8.907145e+01,-4.634708e+00,4.836120e+00,9.901867e+03
8.449695e+01,2.263352e+00,3.245747e+00,9.677502e+03
2.961686e+01,-8.953115e-01,3.568326e+00,1.313644e+02
9.188455e+01,8.122777e-01,2.042552e+00,9.826230e+03
1.518068e+01,1.127072e-03,2.075952e+00,1.031068e+02
5.342327e+01,-2.778594e-01,8.111896e-01,8.737960e+02
5.466730e+01,-4.653346e-01,3.057930e-01,1.482429e+03
4.116055e+01,-1.324717e+00,3.607160e+00,1.983902e+02
6.367035e+01,-4.407273e-01,1.634915e+00,1.268837e+03
2.317481e+01,2.027545e-01,2.016263e+00,1.193579e+02
8.239179e+01,8.390202e-01,4.115972e+00,9.908684e+03
4.240098e+01,-1.109063e+00,1.926689e+00,2.318298e+02
6.789684e+01,6.400700e+00,1.975039e+00,1.474516e+03
1.021260e+02,9.000851e-01,1.352685e+00,9.789865e+03
3.398628e+01,-4.105869e+00,5.443192e+00,1.896842e+02
6.197707e+01,-8.018396e-01,7.518312e-01,1.550131e+03
5.377104e+01,-2.345440e+00,1.399480e+00,4.119415e+02
4.154027e+01,1.256897e+00,5.443911e-01,2.337957e+02
7.348586e+01,-2.612025e-01,9.307288e-01,1.014362e+04
2.650231e+01,4.275073e+00,1.296491e+00,1.124240e+02
3.049569e+01,-3.615768e-01,8.885740e-01,2.607677e+02
1.803124e+01,1.267222e+00,1.927103e+00,9.856140e+01
5.025258e+01,-2.317393e+00,2.038209e+00,3.198898e+02
1.175742e+02,3.717056e-02,1.340714e+00,9.858930e+03
4.599018e+01,4.811058e+00,8.540656e+00,3.641070e+02
4.813443e+01,-4.097353e-01,2.522814e+00,2.842214e+02
6.405867e+01,2.806402e+00,5.774736e+00,9.774802e+02
5.137883e+01,1.196672e+00,1.152608e+00,3.677335e+02
1.897914e+01,-2.030358e+00,1.947845e+00,1.060650e+02
3.855050e+01,-1.000587e+01,2.196885e+00,2.916600e+02
1.112255e+01,-2.132357e+00,1.872395e+00,9.350141e+01
3.962829e+01,-1.598414e+00,2.049892e+00,1.963568e+02
8.644316e+01,-1.424467e+00,7.827002e-01,1.012326e+04
4.724942e+01,1.504390e+00,1.348013e+00,2.541546e+02
3.385738e+01,-1.615619e+00,2.554250e+00,1.530836e+02
3.932175e+01,1.353677e+00,1.762247e+00,1.737723e+02
1.121548e+01,2.622047e+00,3.612388e+00,9.301229e+01
1.099099e+02,-1.300040e+00,3.520422e+00,9.865751e+03
3.634991e+01,-2.282338e-01,1.723647e+00,1.972900e+02
1.340800e+01,2.593671e+00,1.307356e+00,8.730722e+01
3.794619e+01,-4.520026e-01,2.536735e+00,1.769634e+02
1.242283e+02,2.208864e-01,1.853796e+00,9.860451e+03
5.904518e+01,-2.688312e+00,7.209366e-01,6.145363e+02
5.668874e+01,3.949815e+00,1.678463e+00,4.049476e+02
2.552664e+01,1.044683e+00,2.007434e+00,1.152772e+02
6.680663e+01,9.793309e-01,4.572377e+00,1.273521e+03
3.291486e+01,-1.883818e+00,1.929158e+00,1.530552e+02
2.964471e+01,-6.806479e-01,1.646204e+00,1.594402e+02
1.311096e+02,-2.085432e+00,1.510400e+00,9.736667e+03
4.967832e+01,2.347486e+00,3.142385e+00,2.720154e+02
1.765688e+01,5.548099e-01,2.917201e+00,9.690342e+01
2.738349e+01,1.557655e+00,1.380363e+00,1.185483e+02
5.320624e+01,-1.184008e+00,3.896843e+00,3.704948e+02
6.290325e+01,1.501084e+00,3.433790e+00,7.710001e+02
5.445114e+01,-1.237751e+00,5.289076e+00,4.298118e+02
4.430316e+01,3.178196e+00,2.518845e+00,2.007662e+02
4.762378e+01,4.780765e+00,8.014597e+00,3.790817e+02
4.704576e+01,2.141117e+00,4.095192e+00,2.507589e+02
4.741335e+01,-2.491577e+00,1.307117e+00,2.808816e+02
8.656396e+01,5.182447e-01,2.604607e+00,9.906817e+03
2.649817e+01,2.534364e-01,2.107749e+00,1.263365e+02
3.448530e+01,-1.079966e+00,1.485027e+00,1.874819e+02
3.056786e+01,-1.319740e+00,6.216749e+00,1.621313e+02
6.563656e+01,2.234102e+00,2.975255e+00,1.037811e+03
3.628759e+01,-5.403217e+00,6.022001e-01,1.861786e+02
2.480474e+01,1.352238e-01,3.954811e+00,1.149136e+02
5.461820e+01,-2.052318e+00,3.131045e+00,4.098712e+02
1.527148e+01,-4.525855e+00,5.286182e+00,1.260387e+02
5.477962e+01,-2.646073e+00,5.964289e+00,4.776507e+02
2.089220e+01,-1.085098e+00,3.739585e+00,1.076999e+02
4.793687e+01,-6.796448e-01,1.623265e+00,3.447777e+02
1.376389e+02,-3.103907e-01,4.519475e-01,9.769996e+03
1.086371e+02,9.340269e-01,3.012781e+00,9.895224e+03
5.196197e+01,-5.661000e-01,3.457677e+00,3.379675e+02
6.224032e+01,5.187430e+00,4.880310e+00,8.290874e+02
4.182380e+01,3.009109e+00,9.876551e-01,1.668532e+02
5.758372e+01,-3.445691e+00,1.033963e+00,5.177209e+02
8.947451e+01,7.019931e-01,1.068493e+00,9.639808e+03
1.219851e+02,8.983118e-01,7.488936e-01,9.865344e+03
4.344450e+01,-4.616718e+00,5.063180e+00,2.707886e+02
2.628672e+01,-3.171419e+00,5.522680e+00,1.470148e+02
1.445335e+01,-2.403932e+00,1.988863e+00,9.739167e+01
2.613759e+01,-2.695270e+00,3.500680e+00,1.265101e+02
1.191136e+02,-2.942052e+00,3.825366e+00,9.786612e+03
5.768556e+01,-1.579980e+00,4.543275e+00,5.218912e+02
1.251916e+02,8.593551e-01,1.078027e+00,9.893187e+03
4.313025e+01,3.779324e+00,4.072063e+00,2.188749e+02
3.909528e+01,6.394668e-01,1.180853e+00,2.384864e+02
1.079322e+01,-1.596223e-01,3.275234e+00,8.997426e+01
4.152327e+01,-5.148633e+00,4.631322e+00,2.519134e+02
3.528222e+01,2.153294e+00,3.953268e+00,1.524314e+02
2.154533e+01,-6.829351e-01,2.843877e+00,1.075767e+02
1.493817e+01,2.218523e+00,1.932395e+00,8.944260e+01
1.177014e+02,1.597947e+00,1.511081e+00,9.848643e+03
3.310096e+01,2.828657e+00,1.714415e+00,1.259687e+02
5.707599e+01,-2.804264e+00,3.475928e+00,4.960451e+02
1.292648e+02,-2.284437e+00,3.911787e+00,9.793112e+03
6.028102e+01,1.081647e+00,1.182516e+00,7.878950e+02
3.488235e+01,3.969803e+00,1.526079e+00,1.378034e+02
4.238958e+01,2.879743e-01,3.131473e+00,2.004546e+02
4.417223e+01,1.075643e+00,7.800389e+00,2.940522e+02
4.182024e+01,2.518644e-01,2.232386e+00,2.100803e+02
5.820455e+01,2.135762e-01,2.837354e+00,5.331159e+02
4.315750e+01,-4.267084e+00,3.567057e+00,2.429723e+02
5.232683e+01,5.799413e+00,2.401324e+00,3.572773e+02
1.237695e+02,-1.850504e-02,8.218209e-01,9.836747e+03
1.006981e+02,-2.788110e+00,6.197262e+00,9.874651e+03
5.771706e+01,-1.062628e+00,1.395743e+00,6.870393e+02
2.216929e+01,4.608306e-01,1.046145e+00,1.631583e+02
3.587961e+01,-9.396375e-02,6.310103e-01,4.394150e+02
3.686457e+01,-2.955903e+00,1.905818e+00,1.722012e+02
6.452733e+01,-1.070213e+00,3.299409e+00,9.876875e+02
1.801005e+01,2.697710e+00,7.501616e-01,9.088436e+01
4.680846e+01,-9.091073e-01,4.817854e+00,2.674537e+02
1.316708e+02,4.211503e-01,2.646926e+00,9.852093e+03
5.662935e+01,5.840485e+00,1.073057e+00,4.518715e+02
6.061822e+01,-2.399994e+00,2.459962e+00,6.647377e+02
5.076167e+01,2.646501e+00,1.411201e+00,2.669800e+02
1.257179e+01,2.261225e+00,3.772528e+00,9.396952e+01
3.969724e+01,1.859559e+00,2.286135e+00,1.652937e+02
3.185240e+01,-8.897655e-01,2.648714e+00,1.424464e+02
2.509122e+01,1.538630e+00,2.277666e+00,1.078745e+02
1.228598e+02,-2.681874e-01,7.181393e-01,9.805154e+03
6.546546e+01,1.383789e-01,3.588037e+00,1.084374e+03
1.919034e+01,-3.594974e-01,7.351473e-01,2.228204e+02
2.663108e+01,-3.130299e-01,3.056991e+00,1.192576e+02
1.048730e+02,-1.978967e+00,4.717024e+00,9.873533e+03
4.673345e+01,7.848589e-01,1.513574e+00,2.912528e+02
2.835518e+01,-1.383042e+00,1.544512e+00,1.454726e+02
4.879161e+01,-4.777707e-01,2.694220e+00,2.897681e+02
4.998331e+01,2.593092e-01,3.327561e+00,2.944209e+02
1.386790e+02,1.304744e+00,1.767798e+00,9.908554e+03
6.063313e+01,7.516501e-01,1.413860e+00,8.543991e+02
2.519943e+01,-3.663822e+00,4.105196e+00,1.342097e+02
9.638551e+01,1.278883e+00,8.216543e-01,9.463851e+03
4.363173e+01,9.731440e-01,6.081852e+00,2.485910e+02
3.852049e+01,-3.688523e-01,3.776744e+00,1.749424e+02
4.331632e+01,-5.659715e-01,3.214599e+00,2.142471e+02
3.783325e+01,-2.375102e+00,1.772149e+00,1.802090e+02
1.680183e+01,6.003359e+00,2.152496e+00,1.150472e+02
6.451504e+01,6.165602e-01,2.162419e+00,1.109164e+03
9.686621e+00,8.201101e-01,3.270495e+00,8.816015e+01
4.515514e+01,-5.796519e-01,3.243971e+00,2.335666e+02
5.378995e+01,9.866730e-01,5.717415e+00,4.138451e+02
4.670341e+01,3.492273e+00,3.122436e+00,2.368881e+02
1.040849e+02,-7.886372e-02,2.421953e+00,9.913030e+03
4.147681e+01,3.394689e+00,2.820973e+00,1.824471e+02
4.886399e+01,4.406872e-01,3.568395e+00,2.750681e+02
5.909014e+01,-4.342373e+00,5.245917e+00,6.661949e+02
2.398173e+01,8.372912e-01,1.405124e+00,1.291987e+02
3.402982e+01,-9.071293e-01,2.916965e+00,1.509349e+02
1.188390e+02,-8.845339e-01,1.762136e+00,9.809651e+03
2.107600e+01,3.219649e+00,1.584257e+00,9.679374e+01
2.105581e+01,1.848437e+00,1.818270e+00,9.866066e+01
4.613011e+01,4.400646e+00,2.183536e+00,2.275995e+02
4.241500e+01,1.639055e+00,4.288943e+00,2.041584e+02
4.104627e+01,-8.116431e-01,2.673483e+00,1.994060e+02
2.312218e+01,6.879129e-01,5.118837e+00,1.197323e+02
1.319776e+02,-2.203787e+00,2.684430e+00,9.760829e+03
4.653784e+01,-4.490347e-01,4.288319e+00,2.536898e+02
1.965561e+01,5.146207e-01,3.386757e+00,1.007207e+02
2.637919e+01,2.410148e+00,3.616484e+00,1.164651e+02
3.957902e+01,6.615925e-01,7.827921e-01,2.921486e+02
2.402885e+01,-5.354366e-01,1.605188e+00,1.401441e+02
1.006494e+02,-8.320679e-01,4.065001e+00,9.919014e+03
6.958617e+01,-2.408617e+00,3.618422e+00,2.079070e+03
3.893063e+01,-6.015737e-01,6.073838e+00,2.075473e+02
3.181495e+01,1.080661e+00,1.370282e+00,1.492854e+02
4.791802e+01,4.435451e+00,3.160601e+00,2.654786e+02
2.686275e+01,1.028315e+00,2.236108e+00,1.168871e+02
1.060208e+02,2.289318e+00,2.539083e-01,9.341608e+03
5.007729e+01,3.054014e-01,2.275105e+00,3.190815e+02
2.656426e+01,-5.166832e+00,2.232403e+00,1.414864e+02
6.944893e+01,1.475735e+00,1.407904e+00,2.693023e+03
1.375757e+02,-1.208829e+00,1.756972e+00,9.763642e+03
1.222529e+02,7.203156e-01,2.781845e+00,9.878551e+03
5.686833e+01,7.454941e-01,2.464025e+00,4.791914e+02
2.992535e+01,-6.267502e-01,2.227929e+00,1.403783e+02
8.394369e+01,2.373743e+00,2.687024e+00,9.546580e+03
1.113331e+02,3.678919e-01,6.215503e-01,9.836325e+03
3.543704e+01,-3.107658e-01,1.782684e+00,1.871002e+02
1.339376e+02,1.238399e+00,3.902987e+00,9.861217e+03
4.315314e+01,2.920033e+00,1.237977e+00,1.781423e+02
5.824162e+01,-8.207897e-01,7.925122e-01,1.032333e+03
1.386708e+01,9.157506e-01,2.118493e+00,9.471703e+01
5.372558e+01,-1.173637e+00,2.295467e+00,4.088283e+02
4.673524e+01,-4.561424e-01,1.084561e+00,4.389561e+02
8.803060e+00,-1.997859e-01,3.935168e+00,9.032294e+01
2.695138e+01,1.647879e+00,1.322951e+00,1.159983e+02
8.689284e+01,-2.957093e-01,4.915817e+00,9.960565e+03
4.548820e+01,-1.200373e+00,7.092634e+00,2.995392e+02
